percent_adulterated,1454.0,1458.0,1462.0,1466.0,1470.0,1474.0,1478.0,1482.0,1486.0,1490.0,1494.0,1498.0,1502.0,1506.0,1510.0,1514.0,1518.0,1522.0,1526.0,1530.0,1534.0,1538.0,1542.0,1546.0,1550.0,1554.0,1558.0,1562.0,1566.0,1570.0,1574.0,1578.0,1582.0,1586.0,1590.0,1594.0,1598.0,1602.0,1606.0,1610.0,1614.0,1618.0,1622.0,1626.0,1630.0,1634.0,1638.0,1642.0,1646.0,1650.0,1654.0,1658.0,1662.0,1666.0,1670.0,1674.0,1678.0,1682.0,1686.0,1690.0,1694.0,1698.0,1702.0,1706.0,1710.0,1714.0,1718.0,1722.0,1726.0,1730.0,1734.0,1738.0,1742.0,1746.0,1750.0,1754.0,1758.0,1762.0,1766.0,1770.0,1774.0,1778.0,1782.0,1786.0,1790.0,1794.0,1798.0,1802.0,1806.0,1810.0,1814.0,1818.0,1822.0,1826.0,1830.0,1834.0,1838.0,1842.0,1846.0,1850.0,1854.0,1858.0,1862.0,1866.0,1870.0,1874.0,1878.0,1882.0,1886.0,1890.0,1894.0,1898.0,1902.0,1906.0,1910.0,1914.0,1918.0,1922.0,1926.0,1930.0,1934.0,1938.0,1942.0,1946.0,1950.0,1954.0,1958.0,1962.0,1966.0,1970.0,1974.0,1978.0,1982.0,1986.0,1990.0,1994.0,1998.0,2002.0,2006.0,2010.0,2014.0,2018.0,2022.0,2026.0,2030.0,2034.0,2038.0,2042.0,2046.0,2050.0,2054.0,2058.0,2062.0,2066.0,2070.0,2074.0,2078.0,2082.0,2086.0,2090.0,2094.0,2098.0,2102.0,2106.0,2110.0,2114.0,2118.0,2122.0,2126.0,2130.0,2134.0,2138.0,2142.0,2146.0,2150.0,2154.0,2158.0,2162.0,2166.0,2170.0,2174.0,2178.0,2182.0,2186.0,2190.0,2194.0,2198.0,2202.0,2206.0,2210.0,2214.0,2218.0,2222.0,2226.0,2230.0,2234.0,2238.0,2242.0,2246.0,2250.0,2254.0,2258.0,2262.0,2266.0,2270.0,2274.0,2278.0,2282.0,2286.0,2290.0,2294.0,2298.0,2302.0,2306.0,2310.0,2314.0,2318.0,2322.0,2326.0,2330.0,2334.0,2338.0,2342.0,2346.0,2350.0,2354.0,2358.0,2362.0,2366.0,2370.0,2374.0,2378.0,2382.0,2386.0,2390.0,2394.0,2398.0,2402.0,2406.0,2410.0,2414.0,2418.0,2422.0,2426.0,2430.0,2434.0,2438.0,2442.0,2446.0,2450.0
0.0,0.527439,0.529496,0.531085,0.531376,0.531079,0.530836,0.529766,0.527575,0.525383,0.522923,0.518883,0.516467,0.513569,0.509895,0.507115,0.504311,0.501154,0.498651,0.495928,0.493687,0.492007,0.490395,0.489432,0.487762,0.486034,0.485159,0.484059,0.482885,0.481702,0.480359,0.478475,0.476491,0.474131,0.471174,0.467858,0.464044,0.459527,0.454589,0.449658,0.444796,0.439898,0.434891,0.43017,0.425672,0.42123,0.416847,0.412766,0.409136,0.405896,0.402893,0.400361,0.398301,0.396858,0.396206,0.396619,0.398389,0.401537,0.406164,0.411945,0.418879,0.425598,0.432309,0.438751,0.444753,0.450071,0.455346,0.461321,0.467167,0.472476,0.476513,0.477646,0.476657,0.474673,0.473335,0.47322,0.474641,0.476702,0.478779,0.480108,0.480228,0.479183,0.477291,0.474657,0.471494,0.468405,0.464731,0.461787,0.458535,0.455951,0.453076,0.450437,0.44746,0.444489,0.441335,0.438295,0.435154,0.432485,0.430011,0.42843,0.427674,0.428292,0.431134,0.435594,0.443754,0.454204,0.468621,0.487368,0.508069,0.53649,0.563436,0.596197,0.630306,0.661404,0.697355,0.724917,0.750345,0.772158,0.786854,0.798174,0.804934,0.80698,0.805442,0.800761,0.794521,0.786464,0.777511,0.768869,0.759754,0.748974,0.73957,0.73013,0.719566,0.710199,0.70189,0.694264,0.686644,0.681159,0.67686,0.673673,0.671499,0.671026,0.671895,0.674144,0.678249,0.683862,0.690318,0.697536,0.705137,0.713637,0.721304,0.728254,0.734632,0.740481,0.746004,0.751473,0.756121,0.760445,0.764354,0.767686,0.770286,0.772088,0.772894,0.773039,0.77261,0.771699,0.770392,0.768707,0.766587,0.763632,0.760358,0.756614,0.75242,0.747858,0.743021,0.738013,0.732949,0.727934,0.723055,0.718356,0.713723,0.709196,0.704794,0.700316,0.695738,0.691028,0.686175,0.681275,0.676547,0.672251,0.668587,0.665746,0.663856,0.663104,0.663755,0.666043,0.670155,0.676221,0.68428,0.694269,0.706059,0.719513,0.734165,0.749712,0.766117,0.782963,0.799826,0.816385,0.832588,0.848861,0.86615,0.885418,0.906568,0.927186,0.943682,0.949812,0.946414,0.936154,0.923501,0.912672,0.906355,0.905331,0.90868,0.914244,0.919315,0.921658,0.920501,0.916819,0.913446,0.911564,0.911757,0.914016,0.917889,0.922695,0.927751,0.933058,0.937791,0.942322,0.946937,0.951645,0.956533,0.961587,0.967313,0.974109,0.980228,0.985967,0.991058,0.995267,0.998398,1.00043,1.00151
0.0,0.538425,0.540805,0.542549,0.543095,0.543171,0.543348,0.542434,0.539955,0.538051,0.536748,0.533264,0.530834,0.527917,0.524186,0.521748,0.518936,0.515284,0.512594,0.509642,0.507605,0.505405,0.503509,0.502078,0.499768,0.497653,0.496607,0.495537,0.494359,0.492951,0.491451,0.489648,0.487898,0.485869,0.483149,0.479797,0.47583,0.471191,0.46615,0.461365,0.456828,0.452027,0.446916,0.441989,0.437321,0.432864,0.428622,0.424815,0.421375,0.418089,0.414976,0.412301,0.409955,0.408245,0.407495,0.407847,0.409414,0.412244,0.416462,0.421821,0.428359,0.434725,0.441094,0.447195,0.452831,0.457846,0.462904,0.468727,0.474451,0.479641,0.483533,0.484426,0.483096,0.480725,0.479118,0.478833,0.480061,0.481882,0.483668,0.484637,0.484453,0.483187,0.48129,0.478781,0.475738,0.472651,0.468843,0.465709,0.462211,0.459509,0.456688,0.454268,0.451609,0.448903,0.445878,0.442778,0.439459,0.436665,0.43425,0.432984,0.432828,0.433997,0.4373,0.441857,0.449819,0.459889,0.473832,0.492123,0.512504,0.540751,0.567798,0.60092,0.635479,0.666874,0.702864,0.730196,0.75532,0.777024,0.791921,0.803704,0.811088,0.81373,0.812752,0.808392,0.802191,0.794017,0.784953,0.776353,0.767534,0.757495,0.74898,0.74047,0.73079,0.721912,0.713687,0.705797,0.697616,0.691677,0.687158,0.684038,0.682263,0.682317,0.683749,0.68647,0.690793,0.696201,0.702124,0.708669,0.715691,0.723885,0.731639,0.738946,0.745862,0.75234,0.758431,0.76421,0.768771,0.772699,0.776015,0.7787,0.78074,0.782198,0.782977,0.783323,0.783231,0.782654,0.781504,0.77965,0.776973,0.773023,0.76869,0.763921,0.758829,0.753595,0.748399,0.743363,0.738493,0.733691,0.72886,0.723932,0.718737,0.713361,0.707998,0.702598,0.697302,0.692195,0.687332,0.682777,0.678611,0.674911,0.671725,0.669156,0.667302,0.66633,0.666544,0.66832,0.672036,0.677943,0.686108,0.696442,0.708779,0.722916,0.738296,0.754538,0.771548,0.788837,0.805923,0.822472,0.838479,0.854466,0.871459,0.890423,0.911258,0.931657,0.94826,0.954939,0.952452,0.943273,0.931618,0.92148,0.915459,0.914438,0.917714,0.92335,0.928796,0.931905,0.931986,0.929788,0.927687,0.926801,0.927577,0.929961,0.933623,0.938151,0.943174,0.948832,0.954085,0.959311,0.964911,0.970803,0.976952,0.983205,0.990068,0.997897,1.00481,1.0113,1.01711,1.02199,1.0257,1.02823,1.02988
0.0,0.574931,0.57789,0.57981,0.579861,0.579428,0.579384,0.57863,0.57641,0.574218,0.572359,0.568048,0.565096,0.561917,0.557577,0.55455,0.5514,0.547442,0.544588,0.541176,0.538291,0.536121,0.533562,0.532345,0.53034,0.528178,0.526937,0.525192,0.523952,0.522733,0.521215,0.51937,0.517642,0.515497,0.512408,0.508808,0.504995,0.500709,0.496026,0.491352,0.486737,0.481593,0.475934,0.470607,0.465779,0.461328,0.457141,0.453262,0.449554,0.445793,0.442103,0.439058,0.436699,0.435305,0.43505,0.435981,0.438027,0.441082,0.445303,0.450598,0.457248,0.463986,0.470937,0.477719,0.483851,0.488887,0.493539,0.498587,0.503508,0.508072,0.511743,0.51309,0.512672,0.511427,0.510591,0.510575,0.511586,0.512959,0.514245,0.514896,0.514679,0.513516,0.511645,0.508986,0.505517,0.501769,0.496869,0.492743,0.488184,0.484756,0.481295,0.47843,0.475344,0.472186,0.46858,0.464798,0.46065,0.457043,0.453819,0.452027,0.451549,0.452641,0.455981,0.460577,0.468474,0.47837,0.492123,0.510367,0.530922,0.559623,0.58718,0.620886,0.655911,0.687501,0.723292,0.750101,0.774414,0.79508,0.809003,0.819779,0.826196,0.82799,0.826052,0.820638,0.813309,0.803692,0.79303,0.782966,0.77271,0.761092,0.751316,0.741688,0.730993,0.721436,0.71276,0.704505,0.695845,0.689337,0.684137,0.680299,0.677774,0.677311,0.67837,0.680855,0.685093,0.690573,0.696624,0.703231,0.710137,0.717922,0.72507,0.731683,0.737912,0.7438,0.749448,0.754921,0.759297,0.763091,0.766315,0.768938,0.770886,0.772075,0.772364,0.772025,0.771169,0.76988,0.768184,0.766029,0.76332,0.75963,0.755743,0.751537,0.747025,0.742252,0.737274,0.732179,0.727031,0.721846,0.71664,0.711432,0.70614,0.700943,0.696037,0.691307,0.686748,0.682261,0.677766,0.673306,0.66904,0.665138,0.661728,0.658978,0.657049,0.656157,0.656614,0.658715,0.662685,0.668627,0.676524,0.686299,0.697828,0.710935,0.725091,0.73998,0.755591,0.771509,0.787201,0.802204,0.816437,0.830432,0.845276,0.862053,0.880801,0.899344,0.914392,0.920119,0.917034,0.907411,0.895382,0.884975,0.878787,0.877562,0.880377,0.885134,0.889293,0.890895,0.889347,0.885684,0.882574,0.881043,0.881506,0.883844,0.887621,0.89229,0.897343,0.902916,0.908009,0.912812,0.917614,0.922452,0.927427,0.932504,0.938052,0.944139,0.949513,0.954835,0.959899,0.964445,0.96823,0.971464,0.974157
0.0,0.527459,0.528919,0.530632,0.531724,0.531781,0.530719,0.528807,0.526353,0.524394,0.523198,0.519927,0.516678,0.512993,0.50927,0.507411,0.505632,0.502692,0.499775,0.496334,0.494063,0.493237,0.492994,0.492891,0.490524,0.48772,0.486727,0.48628,0.486277,0.485992,0.484691,0.482183,0.479632,0.477594,0.475917,0.473946,0.470818,0.466373,0.46113,0.455998,0.451744,0.44814,0.444371,0.440127,0.435419,0.430502,0.425897,0.422213,0.419334,0.416667,0.413721,0.410684,0.407963,0.406218,0.405798,0.406771,0.409041,0.412418,0.416938,0.422349,0.428912,0.435628,0.44274,0.449863,0.456447,0.461891,0.466962,0.472662,0.478418,0.483795,0.487989,0.489094,0.487768,0.485201,0.483301,0.482752,0.483891,0.485903,0.488044,0.489398,0.489342,0.487761,0.485122,0.48163,0.477693,0.474062,0.470007,0.466873,0.463345,0.460342,0.456777,0.453408,0.449682,0.446172,0.442697,0.439574,0.436454,0.433751,0.431028,0.428992,0.42758,0.427659,0.430002,0.434217,0.442239,0.452575,0.4667,0.484804,0.504546,0.531529,0.557254,0.588921,0.622377,0.653272,0.689298,0.716941,0.742261,0.763725,0.777996,0.788838,0.795196,0.797042,0.795457,0.790777,0.784408,0.775932,0.766237,0.756707,0.746632,0.734884,0.724873,0.715023,0.704212,0.694771,0.686449,0.678786,0.67106,0.665465,0.661111,0.657983,0.656076,0.655973,0.657234,0.659789,0.664023,0.669521,0.675708,0.682619,0.689985,0.698366,0.706025,0.713022,0.719488,0.725452,0.731062,0.736508,0.74097,0.744925,0.748306,0.751048,0.753111,0.754486,0.755033,0.75502,0.754514,0.75355,0.752126,0.750193,0.747685,0.744237,0.740639,0.736818,0.732809,0.728648,0.724383,0.720091,0.715808,0.711493,0.707123,0.702734,0.69828,0.693864,0.689553,0.685183,0.680752,0.67625,0.671691,0.667177,0.662903,0.6591,0.655938,0.653537,0.651947,0.651307,0.651876,0.653905,0.657582,0.663036,0.670325,0.679441,0.69033,0.702938,0.716898,0.73197,0.748121,0.764848,0.78153,0.797639,0.813052,0.828327,0.844608,0.862944,0.883235,0.903141,0.919205,0.925242,0.92188,0.911675,0.899073,0.888264,0.881882,0.880667,0.883681,0.888762,0.893232,0.894974,0.893331,0.889333,0.885704,0.88353,0.883346,0.885122,0.888489,0.892935,0.89793,0.903363,0.907888,0.911656,0.915191,0.918831,0.922843,0.927305,0.932624,0.939016,0.945017,0.951083,0.956882,0.96206,0.966291,0.96955,0.971166
0.0,0.539243,0.540725,0.541654,0.541899,0.54163,0.541969,0.541561,0.539199,0.537041,0.534785,0.530897,0.528971,0.526358,0.523055,0.52095,0.518188,0.514946,0.513066,0.51087,0.50957,0.508088,0.506491,0.505017,0.503409,0.502164,0.501326,0.500253,0.49902,0.497733,0.496301,0.494286,0.492193,0.489987,0.487117,0.48361,0.479742,0.475483,0.470943,0.466478,0.462154,0.457598,0.452592,0.447693,0.443097,0.438752,0.434632,0.430863,0.427363,0.424004,0.420745,0.417887,0.415491,0.413905,0.413294,0.413619,0.41497,0.417563,0.421631,0.426907,0.433482,0.440027,0.446572,0.452745,0.458383,0.463372,0.468373,0.474131,0.479798,0.484888,0.488628,0.489393,0.487948,0.48541,0.483588,0.483102,0.484136,0.485761,0.487297,0.487994,0.487572,0.486008,0.48384,0.481147,0.478103,0.475083,0.471227,0.467901,0.463997,0.460797,0.457394,0.454647,0.451933,0.449383,0.446526,0.443409,0.439747,0.436254,0.432736,0.430345,0.429038,0.429518,0.432394,0.436831,0.444655,0.454395,0.467664,0.484953,0.504269,0.531288,0.557448,0.589866,0.624109,0.655533,0.691747,0.719223,0.744284,0.765585,0.77987,0.790938,0.797802,0.80027,0.799329,0.795058,0.788837,0.780417,0.77083,0.761547,0.75193,0.741037,0.732034,0.723365,0.713909,0.705497,0.697794,0.690363,0.682477,0.676575,0.67199,0.668828,0.66717,0.667488,0.669285,0.672425,0.677249,0.683171,0.689542,0.696425,0.703607,0.711775,0.719439,0.726739,0.733791,0.740533,0.746977,0.753152,0.758028,0.762175,0.765589,0.768291,0.770349,0.771901,0.772861,0.77351,0.77386,0.77385,0.773383,0.772347,0.770625,0.767861,0.764709,0.76121,0.75745,0.753505,0.749459,0.745409,0.741371,0.73724,0.732892,0.728269,0.72328,0.718113,0.713028,0.708002,0.703161,0.698558,0.694182,0.690013,0.686047,0.682306,0.678823,0.675741,0.673246,0.671627,0.671313,0.672735,0.67626,0.682138,0.690445,0.701091,0.713854,0.728453,0.744213,0.760638,0.777511,0.794247,0.810385,0.825778,0.840715,0.855973,0.872684,0.891773,0.912984,0.933748,0.950399,0.956598,0.953079,0.942446,0.929216,0.917683,0.910575,0.908682,0.911102,0.915774,0.920221,0.922489,0.922004,0.919676,0.917731,0.917083,0.918106,0.920697,0.924457,0.928909,0.933674,0.939059,0.944187,0.949122,0.954191,0.959595,0.965521,0.971894,0.978925,0.986328,0.992616,0.99879,1.0047,1.00994,1.01404,1.01697,1.01937
0.0,0.511434,0.513831,0.515554,0.515628,0.514955,0.514122,0.513364,0.51213,0.510149,0.508504,0.504772,0.501811,0.499704,0.496869,0.49515,0.492805,0.489218,0.487134,0.484762,0.483035,0.482479,0.481252,0.479775,0.477972,0.476463,0.475807,0.4752,0.474468,0.473381,0.471834,0.469933,0.468299,0.466556,0.464226,0.461263,0.457543,0.453185,0.448643,0.444268,0.440143,0.435878,0.431274,0.42677,0.422437,0.418153,0.413957,0.410194,0.406921,0.40395,0.401146,0.398675,0.396564,0.395114,0.394576,0.395129,0.396897,0.399847,0.404092,0.409407,0.415848,0.422131,0.428433,0.434565,0.44046,0.44583,0.451205,0.457283,0.46313,0.468309,0.472098,0.472927,0.471589,0.469204,0.467525,0.467172,0.468487,0.470574,0.472698,0.474015,0.474088,0.472992,0.471096,0.46855,0.465634,0.462885,0.459733,0.457286,0.454556,0.452236,0.4495,0.446984,0.444262,0.441655,0.438909,0.436193,0.433245,0.430595,0.428022,0.426324,0.425495,0.426102,0.428883,0.433149,0.440814,0.450496,0.46372,0.480786,0.499516,0.525149,0.549436,0.578931,0.609521,0.637214,0.668878,0.692844,0.714757,0.733497,0.746153,0.755934,0.761741,0.763338,0.761551,0.756782,0.750643,0.743016,0.734924,0.727444,0.7198,0.710889,0.703012,0.694844,0.685243,0.676282,0.668033,0.660354,0.652831,0.647764,0.644213,0.642001,0.640917,0.640962,0.64168,0.643039,0.645435,0.648928,0.653369,0.658927,0.665516,0.67378,0.681778,0.689069,0.695412,0.70059,0.704614,0.707644,0.709639,0.711382,0.713251,0.715434,0.717888,0.720431,0.722173,0.722921,0.722339,0.720327,0.717058,0.712926,0.708444,0.703755,0.700162,0.697304,0.694931,0.692648,0.690015,0.686675,0.682429,0.677285,0.671512,0.66557,0.659841,0.654851,0.650824,0.647529,0.644768,0.642184,0.639375,0.636061,0.632191,0.627927,0.623566,0.619578,0.616417,0.614518,0.614345,0.616215,0.620253,0.626381,0.634355,0.643839,0.654489,0.666023,0.677995,0.69022,0.702799,0.715625,0.728647,0.741881,0.755464,0.769815,0.785694,0.803781,0.823735,0.84307,0.858258,0.863444,0.859421,0.848763,0.835798,0.824649,0.818008,0.816742,0.820012,0.82572,0.831225,0.83433,0.83426,0.831706,0.829055,0.827386,0.827229,0.828642,0.831334,0.834827,0.838608,0.842551,0.845806,0.848769,0.851965,0.855596,0.859735,0.864239,0.869187,0.874503,0.879115,0.883497,0.887398,0.890491,0.892449,0.8931,0.892871
0.0,0.528897,0.531437,0.5322,0.531803,0.531396,0.531399,0.530671,0.528396,0.526158,0.524303,0.520846,0.518366,0.515564,0.511921,0.509448,0.50722,0.504404,0.502434,0.500389,0.49814,0.496394,0.49506,0.494961,0.493964,0.492314,0.491413,0.490382,0.489431,0.488736,0.48791,0.486557,0.484682,0.482141,0.478963,0.475487,0.472,0.46843,0.464486,0.460125,0.455324,0.45014,0.445055,0.440795,0.437267,0.434023,0.430529,0.426582,0.422338,0.418231,0.414772,0.412527,0.41127,0.410646,0.410245,0.410004,0.410435,0.412245,0.415999,0.421644,0.429127,0.436437,0.443316,0.449246,0.45416,0.458484,0.463238,0.46945,0.476147,0.482382,0.487015,0.487953,0.486116,0.482904,0.480665,0.480228,0.481964,0.484637,0.48732,0.488828,0.488542,0.48654,0.483731,0.480493,0.477351,0.474755,0.471942,0.469583,0.466475,0.463373,0.459421,0.455779,0.452135,0.4492,0.446664,0.444506,0.442176,0.439824,0.437076,0.434755,0.432961,0.432847,0.435251,0.439762,0.448329,0.459225,0.473854,0.492281,0.512081,0.538844,0.564177,0.595276,0.628146,0.658575,0.694224,0.721796,0.747247,0.768769,0.782719,0.792728,0.797893,0.798667,0.796265,0.791368,0.785333,0.777616,0.768875,0.760157,0.750628,0.738944,0.728533,0.718087,0.706677,0.69698,0.688747,0.681448,0.674344,0.66928,0.665218,0.661959,0.659215,0.657912,0.657865,0.659312,0.66287,0.668353,0.67499,0.682522,0.690393,0.698892,0.706078,0.712068,0.717092,0.721361,0.725266,0.729322,0.733184,0.73727,0.741427,0.745308,0.748484,0.750551,0.751055,0.7504,0.74886,0.746811,0.744612,0.742491,0.74051,0.738421,0.73644,0.734166,0.731301,0.727615,0.723027,0.717669,0.711836,0.705878,0.700156,0.694983,0.690464,0.686695,0.683485,0.680385,0.677093,0.673316,0.668855,0.663736,0.658242,0.652818,0.64794,0.644092,0.641573,0.640604,0.641406,0.644096,0.648684,0.655092,0.663172,0.672754,0.683696,0.695927,0.709139,0.723167,0.738037,0.753394,0.768873,0.784231,0.799494,0.815108,0.831916,0.850667,0.871047,0.890563,0.905663,0.910521,0.905968,0.894653,0.88105,0.86943,0.862581,0.86139,0.864962,0.871069,0.876909,0.880197,0.880212,0.877703,0.875094,0.873559,0.87371,0.875611,0.878916,0.883097,0.887702,0.893078,0.898501,0.904003,0.90977,0.915785,0.922057,0.928392,0.935064,0.942185,0.948123,0.953403,0.957848,0.961319,0.963757,0.965473,0.967045
0.0,0.51241,0.514977,0.516461,0.516712,0.516426,0.515974,0.515161,0.513339,0.511835,0.511166,0.507254,0.504746,0.502698,0.500014,0.498004,0.495736,0.492706,0.489813,0.486797,0.485252,0.48432,0.483358,0.482517,0.480911,0.479074,0.477968,0.477333,0.47703,0.476545,0.475849,0.474608,0.473092,0.471274,0.469119,0.466771,0.463912,0.46021,0.455891,0.451204,0.446515,0.44195,0.437613,0.433764,0.430141,0.42636,0.4223,0.418283,0.414543,0.411152,0.408165,0.405829,0.403989,0.402604,0.401724,0.401589,0.402677,0.405267,0.409496,0.415058,0.421942,0.428543,0.43488,0.440684,0.44599,0.450918,0.456188,0.462536,0.468793,0.474249,0.477908,0.478101,0.475971,0.472965,0.471213,0.471169,0.472876,0.474875,0.476365,0.476519,0.475464,0.473356,0.471146,0.468834,0.466344,0.463651,0.459757,0.456119,0.451773,0.448424,0.445301,0.443193,0.441331,0.439459,0.43694,0.433718,0.429658,0.425807,0.422229,0.420244,0.419851,0.421259,0.425003,0.429667,0.437106,0.446048,0.458323,0.474731,0.49357,0.520453,0.546693,0.579069,0.612814,0.643215,0.677526,0.703089,0.726162,0.745783,0.759205,0.770042,0.77716,0.7799,0.778949,0.774246,0.767335,0.758084,0.747868,0.738428,0.729161,0.719273,0.711427,0.7039,0.695413,0.687422,0.679711,0.672027,0.663828,0.657876,0.653564,0.651017,0.65045,0.651853,0.654565,0.658239,0.663049,0.668378,0.67385,0.679785,0.686251,0.694182,0.702232,0.710331,0.718388,0.726149,0.733474,0.740258,0.745326,0.749388,0.752631,0.755327,0.757743,0.760196,0.76242,0.764616,0.76657,0.767927,0.768296,0.767391,0.765133,0.761296,0.757122,0.752862,0.74879,0.745106,0.741871,0.738988,0.736162,0.732957,0.728974,0.724017,0.71802,0.711443,0.704969,0.698888,0.693615,0.689345,0.686013,0.683376,0.681117,0.678917,0.676507,0.67384,0.671126,0.668795,0.66749,0.667898,0.670645,0.67617,0.684627,0.695861,0.709472,0.724894,0.741131,0.757483,0.773673,0.789201,0.803789,0.817509,0.83088,0.844902,0.860878,0.879851,0.901626,0.923553,0.941749,0.949133,0.946213,0.935611,0.921995,0.909797,0.901929,0.89945,0.901719,0.906783,0.912062,0.915359,0.91594,0.914504,0.91322,0.913104,0.9144,0.91682,0.919843,0.922984,0.925984,0.929115,0.932333,0.936195,0.940928,0.946448,0.952769,0.95976,0.967721,0.976302,0.983395,0.989598,0.994468,0.997701,0.999221,0.999361,0.998921
0.0,0.547862,0.549127,0.549237,0.547307,0.544545,0.54193,0.539427,0.535877,0.53124,0.527494,0.522715,0.519252,0.516404,0.513321,0.510784,0.507924,0.504831,0.502662,0.500416,0.498864,0.497592,0.496433,0.495399,0.493411,0.491552,0.490692,0.48991,0.489141,0.487963,0.486458,0.484506,0.48222,0.479641,0.476757,0.473564,0.469801,0.46518,0.459909,0.454539,0.449583,0.444989,0.440439,0.435919,0.431256,0.426412,0.421628,0.417373,0.41379,0.410755,0.407932,0.40514,0.402421,0.400283,0.399156,0.399333,0.401064,0.404139,0.40836,0.413332,0.419238,0.425215,0.431624,0.43836,0.445185,0.451368,0.457338,0.463817,0.469875,0.475069,0.478586,0.478869,0.476854,0.473754,0.471516,0.470659,0.471261,0.472609,0.474078,0.475031,0.47503,0.473977,0.47203,0.469128,0.46535,0.46147,0.456864,0.453401,0.449975,0.447583,0.445113,0.442806,0.439941,0.436686,0.432872,0.428949,0.424844,0.421509,0.418718,0.417205,0.416607,0.417029,0.418755,0.421444,0.426682,0.434002,0.445065,0.460534,0.478413,0.503395,0.526934,0.554788,0.582603,0.606838,0.633784,0.654123,0.673306,0.690762,0.703478,0.713981,0.720512,0.722197,0.719606,0.713323,0.705749,0.697264,0.689513,0.683455,0.678015,0.671898,0.665934,0.658833,0.649336,0.639827,0.630986,0.623054,0.616073,0.612341,0.61071,0.610646,0.611642,0.612645,0.613419,0.614096,0.615223,0.617366,0.620817,0.625871,0.63248,0.641251,0.649894,0.657667,0.664168,0.669142,0.672697,0.675237,0.677088,0.679128,0.681746,0.685031,0.688785,0.692706,0.69555,0.697216,0.697379,0.696004,0.693402,0.69013,0.686811,0.683789,0.681975,0.680996,0.68053,0.680142,0.679404,0.678004,0.675771,0.672675,0.668856,0.66464,0.6604,0.656708,0.653924,0.651994,0.650772,0.649864,0.648765,0.647099,0.644763,0.641887,0.638703,0.635578,0.632949,0.631336,0.631354,0.633513,0.638131,0.645272,0.654726,0.666069,0.678819,0.692613,0.706978,0.721793,0.737221,0.753066,0.769193,0.785691,0.802948,0.821636,0.842601,0.866398,0.892303,0.917004,0.935967,0.942065,0.936824,0.923907,0.908777,0.896292,0.889457,0.889156,0.894349,0.902489,0.910297,0.915005,0.915745,0.91336,0.910721,0.909289,0.90975,0.912143,0.916026,0.920716,0.925545,0.930508,0.934922,0.939259,0.943833,0.94862,0.953584,0.958529,0.963627,0.96898,0.973551,0.977637,0.980783,0.982655,0.983109,0.982115,0.980157
